organizacion_id;tipo_institucion_id;nivel;estado_organizacion_id;institucion_nivel1_id;institucion_nivel2_id;institucion_nivel3_id;institucion_nivel4_id;institucion_nivel5_id;institucion_nivel6_id;institucion_nivel1_descripcion;institucion_nivel2_descripcion;institucion_nivel3_descripcion;institucion_nivel4_descripcion;institucion_nivel5_descripcion;institucion_nivel6_descripcion
4892;73;4;3;00587;08208;00941;04892;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;CENTRO DE INVESTIGACIONES SOBRE PORFIRINAS Y PORFIRIAS;GRUPO VINCULADO AL CIPYP - FFYB;;
4892;75;3;3;00101;00941;04892;;;;UNIVERSIDAD DE BUENOS AIRES;CENTRO DE INVESTIGACIONES SOBRE PORFIRINAS Y PORFIRIAS;GRUPO VINCULADO AL CIPYP - FFYB;;;
4901;73;2;3;00636;04901;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO DE INVESTIGACION EN INFORMATICA LIDI;;;;
4901;75;3;3;00339;01621;04901;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE INFORMATICA;INSTITUTO DE INVESTIGACION EN INFORMATICA LIDI;;;
4904;73;2;3;00636;04904;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO DE INVESTIGACION EN TECNOLOGIA INFORMATICA AVANZADA;;;;
4904;75;3;3;00221;00226;04904;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS;INSTITUTO DE INVESTIGACION EN TECNOLOGIA INFORMATICA AVANZADA;;;
4908;75;3;3;00231;00245;04908;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;CENTRO REGIONAL UNIVERSITARIO BARILOCHE;INSTITUTO  DE INVESTIGACIONES EN BIODIVERSIDAD Y MEDIOAMBIENTE;;;
4908;73;3;3;00587;06288;04908;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - PATAGONIA NORTE;INSTITUTO  DE INVESTIGACIONES EN BIODIVERSIDAD Y MEDIOAMBIENTE;;;
4909;75;2;3;00231;04909;;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;INSTITUTO  DE INVESTIGACION Y DESARROLLO  EN INGENIERIA DE PROCESOS, BIOTECNOLOGIA Y ENERGIAS ALTERNATIVAS;;;;
4909;73;3;3;00587;16482;04909;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - PATAGONIA CONFLUENCIA;INSTITUTO  DE INVESTIGACION Y DESARROLLO  EN INGENIERIA DE PROCESOS, BIOTECNOLOGIA Y ENERGIAS ALTERNATIVAS;;;
4910;75;4;3;00339;00374;00897;04910;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.MEDICAS;CENTRO DE ENDOCRINOLOGIA EXPERIMENTAL Y APLICADA;GRUPO VINCULADO CENEXA-FCEX-UNLP;;
4910;73;4;3;00587;04912;00897;04910;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;CENTRO DE ENDOCRINOLOGIA EXPERIMENTAL Y APLICADA;GRUPO VINCULADO CENEXA-FCEX-UNLP;;
4947;75;3;3;00488;00497;04947;;;;UNIVERSIDAD NACIONAL DE SALTA;FACULTAD DE CS.DE LA SALUD;INSTITUTO DE PATOLOGIA EXPERIMENTAL;;;
4947;73;3;3;00587;07844;04947;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET  SALTA-JUJUY;INSTITUTO DE PATOLOGIA EXPERIMENTAL;;;
4949;73;4;6;00587;09822;00953;04949;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SAN JUAN;"COMPLEJO ASTRONOMICO ""EL LEONCITO""";CASLEO SEDE SAN JUAN;;
4949;75;3;6;00247;00953;04949;;;;UNIVERSIDAD NACIONAL DE CORDOBA;"COMPLEJO ASTRONOMICO ""EL LEONCITO""";CASLEO SEDE SAN JUAN;;;
4949;75;3;6;00339;00953;04949;;;;UNIVERSIDAD NACIONAL DE LA PLATA;"COMPLEJO ASTRONOMICO ""EL LEONCITO""";CASLEO SEDE SAN JUAN;;;
4949;75;3;6;00498;00953;04949;;;;UNIVERSIDAD NACIONAL DE SAN JUAN;"COMPLEJO ASTRONOMICO ""EL LEONCITO""";CASLEO SEDE SAN JUAN;;;
4950;73;4;6;00587;09822;00953;04950;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SAN JUAN;"COMPLEJO ASTRONOMICO ""EL LEONCITO""";CASLEO SEDE OBSERVATORIO;;
4950;75;3;6;00247;00953;04950;;;;UNIVERSIDAD NACIONAL DE CORDOBA;"COMPLEJO ASTRONOMICO ""EL LEONCITO""";CASLEO SEDE OBSERVATORIO;;;
4950;75;3;6;00339;00953;04950;;;;UNIVERSIDAD NACIONAL DE LA PLATA;"COMPLEJO ASTRONOMICO ""EL LEONCITO""";CASLEO SEDE OBSERVATORIO;;;
4950;75;3;6;00498;00953;04950;;;;UNIVERSIDAD NACIONAL DE SAN JUAN;"COMPLEJO ASTRONOMICO ""EL LEONCITO""";CASLEO SEDE OBSERVATORIO;;;
4954;73;2;3;00636;04954;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;LABORATORIO DE QUIMICA AMBIENTAL Y BIOGEOQUIMICA;;;;
4954;75;3;3;00339;00357;04954;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CIENCIAS NATURALES Y MUSEO;LABORATORIO DE QUIMICA AMBIENTAL Y BIOGEOQUIMICA;;;
4984;73;2;3;00636;04984;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;CENTRO DE ESTUDIOS SOCIALES DE AMERICA LATINA;;;;
4984;75;3;3;00221;00230;04984;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS HUMANAS;CENTRO DE ESTUDIOS SOCIALES DE AMERICA LATINA;;;
5026;75;4;6;00101;00117;04888;05026;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE INGENIERIA;"INSTITUTO DE TECNOLOGIAS Y CIENCIAS DE LA INGENIERIA ""HILARIO FERNANDEZ LONG""";AREA DE INGENIERIA DE MATERIALES;;
5026;73;4;6;00587;08208;04888;05026;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;"INSTITUTO DE TECNOLOGIAS Y CIENCIAS DE LA INGENIERIA ""HILARIO FERNANDEZ LONG""";AREA DE INGENIERIA DE MATERIALES;;
5124;75;2;3;00461;05124;;;;;UNIVERSIDAD NACIONAL DE ROSARIO;CENTRO INTERNACIONAL FRANCO ARGENTINO DE CIENCIAS DE LA INFORMACION Y DE SISTEMAS;;;;
5124;73;3;3;00587;04935;05124;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - ROSARIO;CENTRO INTERNACIONAL FRANCO ARGENTINO DE CIENCIAS DE LA INFORMACION Y DE SISTEMAS;;;
5158;73;2;3;00636;05158;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;LABORATORIO DE ESTUDIOS APICOLAS;;;;
5158;75;3;3;00527;00530;05158;;;;UNIVERSIDAD NACIONAL DEL SUR;DEPARTAMENTO DE AGRONOMIA;LABORATORIO DE ESTUDIOS APICOLAS;;;
5223;75;2;3;00247;05223;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;CENTRO DE INVESTIGACIONES Y ESTUDIOS SOBRE CULTURA Y SOCIEDAD;;;;
5223;73;3;3;00587;04913;05223;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;CENTRO DE INVESTIGACIONES Y ESTUDIOS SOBRE CULTURA Y SOCIEDAD;;;
5231;75;3;3;00398;00413;05231;;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE CS.EXACTAS Y NATURALES;INSTITUTO DE INVESTIGACIONES BIOLOGICAS;;;
5231;73;3;3;00587;06291;05231;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - MAR DEL PLATA;INSTITUTO DE INVESTIGACIONES BIOLOGICAS;;;
5236;73;2;3;00636;05236;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO  SUPERIOR EXPERIMENTAL DE TECNOLOGIA  ALIMENTARIA;;;;
5236;74;3;3;00008;05235;05236;;;;GOBIERNO DE LA PROVINCIA DE BUENOS AIRES;DIRECCION  GENERAL DE CULTURA Y EDUCACION;INSTITUTO  SUPERIOR EXPERIMENTAL DE TECNOLOGIA  ALIMENTARIA;;;
5237;74;4;3;00008;05235;05236;05237;;;GOBIERNO DE LA PROVINCIA DE BUENOS AIRES;DIRECCION  GENERAL DE CULTURA Y EDUCACION;INSTITUTO  SUPERIOR EXPERIMENTAL DE TECNOLOGIA  ALIMENTARIA;DEPARTAMENTO DE EVALUACION SENSORIAL DE ALIMENTOS;;
5237;73;3;3;00636;05236;05237;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO  SUPERIOR EXPERIMENTAL DE TECNOLOGIA  ALIMENTARIA;DEPARTAMENTO DE EVALUACION SENSORIAL DE ALIMENTOS;;;
5270;75;4;6;00101;00103;01705;05270;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE AGRONOMIA;INSTITUTO DE INVESTIGACIONES EN BIOCIENCIAS AGRICOLAS Y AMBIENTALES;GRUPO VINCULADO: DEPARTAMENTO BIODIVERSIDAD Y BIOLOGIA EXPERIMENTAL DE LA FACULTAD DE CIENCIAS EXACTAS Y NATURALES-UBA- INBA;;
5270;73;4;6;00587;08209;01705;05270;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA PQUE. CENTENARIO;INSTITUTO DE INVESTIGACIONES EN BIOCIENCIAS AGRICOLAS Y AMBIENTALES;GRUPO VINCULADO: DEPARTAMENTO BIODIVERSIDAD Y BIOLOGIA EXPERIMENTAL DE LA FACULTAD DE CIENCIAS EXACTAS Y NATURALES-UBA- INBA;;
5279;75;3;3;00326;00331;05279;;;;UNIVERSIDAD NACIONAL DE LA PAMPA;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;INSTITUTO DE CIENCIAS DE LA TIERRA Y AMBIENTALES DE LA PAMPA;;;
5279;73;3;3;00587;16482;05279;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - PATAGONIA CONFLUENCIA;INSTITUTO DE CIENCIAS DE LA TIERRA Y AMBIENTALES DE LA PAMPA;;;
5281;73;4;6;00587;04912;01972;05281;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO DE INVESTIGACIONES BIOTECNOLOGICAS;INSTITUTO  DE INVEST. BIOTEC. (SUBSEDE SAN MARTIN);;
5281;75;3;6;01715;01972;05281;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;INSTITUTO DE INVESTIGACIONES BIOTECNOLOGICAS;INSTITUTO  DE INVEST. BIOTEC. (SUBSEDE SAN MARTIN);;;
5317;73;4;6;00587;04912;01972;05317;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO DE INVESTIGACIONES BIOTECNOLOGICAS;"INSTITUTO DE INVESTIGACIONES BIOTECNOLOGICAS ""DR. RAUL ALFONSIN"" (SEDE CHASCOMUS)";;
5317;75;3;6;01715;01972;05317;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;INSTITUTO DE INVESTIGACIONES BIOTECNOLOGICAS;"INSTITUTO DE INVESTIGACIONES BIOTECNOLOGICAS ""DR. RAUL ALFONSIN"" (SEDE CHASCOMUS)";;;
5321;73;2;3;00636;05321;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;CENTRO DE LETRAS HISPANOAMERICANAS;;;;
5321;75;4;3;00398;00407;00409;05321;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE HUMANIDADES;DEPARTAMENTO DE LETRAS;CENTRO DE LETRAS HISPANOAMERICANAS;;
5338;73;4;6;00587;04912;00875;05338;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;CENTRO DE INVESTIGACIONES EN TECNOLOGIA DE PINTURAS;AREA DE PINTURAS PROTECTORAS;;
5338;75;3;6;00339;00875;05338;;;;UNIVERSIDAD NACIONAL DE LA PLATA;CENTRO DE INVESTIGACIONES EN TECNOLOGIA DE PINTURAS;AREA DE PINTURAS PROTECTORAS;;;
5371;75;2;3;00297;05371;;;;;UNIVERSIDAD NACIONAL DE CUYO;INSTITUTO  ARGENTINO DE NIVOLOGIA, GLACIOLOGIA Y CIENCIAS AMBIENTALES;;;;
5371;74;2;3;00013;05371;;;;;GOBIERNO DE LA PROVINCIA DE MENDOZA;INSTITUTO  ARGENTINO DE NIVOLOGIA, GLACIOLOGIA Y CIENCIAS AMBIENTALES;;;;
5371;73;3;3;00587;05368;05371;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - MENDOZA;INSTITUTO  ARGENTINO DE NIVOLOGIA, GLACIOLOGIA Y CIENCIAS AMBIENTALES;;;
5372;75;2;3;00297;05372;;;;;UNIVERSIDAD NACIONAL DE CUYO;INSTITUTO  DE MEDICINA Y BIOLOGIA EXPERIMENTAL DE CUYO;;;;
5372;73;3;3;00587;05368;05372;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - MENDOZA;INSTITUTO  DE MEDICINA Y BIOLOGIA EXPERIMENTAL DE CUYO;;;
5376;75;2;3;00297;05376;;;;;UNIVERSIDAD NACIONAL DE CUYO;INSTITUTO  ARGENTINO DE INVESTIGACIONES DE LAS ZONAS ARIDAS;;;;
5376;74;2;3;00013;05376;;;;;GOBIERNO DE LA PROVINCIA DE MENDOZA;INSTITUTO  ARGENTINO DE INVESTIGACIONES DE LAS ZONAS ARIDAS;;;;
5376;73;3;3;00587;05368;05376;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - MENDOZA;INSTITUTO  ARGENTINO DE INVESTIGACIONES DE LAS ZONAS ARIDAS;;;
5377;75;3;3;00297;00309;05377;;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD DE CIENCIAS MEDICAS;INSTITUTO DE HISTOLOGIA Y EMBRIOLOGIA DE MENDOZA DR. MARIO H. BURGOS;;;
5377;73;3;3;00587;05368;05377;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - MENDOZA;INSTITUTO DE HISTOLOGIA Y EMBRIOLOGIA DE MENDOZA DR. MARIO H. BURGOS;;;
5389;75;4;6;00101;00103;01705;05389;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE AGRONOMIA;INSTITUTO DE INVESTIGACIONES EN BIOCIENCIAS AGRICOLAS Y AMBIENTALES;GRUPO  VINCULADO  CENT DE EST BIODIVERS Y BIOTEC MDP- INBA;;
5389;73;4;6;00587;08209;01705;05389;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA PQUE. CENTENARIO;INSTITUTO DE INVESTIGACIONES EN BIOCIENCIAS AGRICOLAS Y AMBIENTALES;GRUPO  VINCULADO  CENT DE EST BIODIVERS Y BIOTEC MDP- INBA;;
5415;75;3;3;00247;00270;05415;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS QUIMICAS;INSTITUTO  DE FARMACOLOGIA EXPERIMENTAL DE CORDOBA;;;
5415;73;3;3;00587;04913;05415;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;INSTITUTO  DE FARMACOLOGIA EXPERIMENTAL DE CORDOBA;;;
5416;75;3;3;00398;00413;05416;;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE CS.EXACTAS Y NATURALES;INSTITUTO DE INVESTIGACIONES  FISICAS DE MAR DEL PLATA;;;
5416;73;3;3;00587;06291;05416;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - MAR DEL PLATA;INSTITUTO DE INVESTIGACIONES  FISICAS DE MAR DEL PLATA;;;
5426;75;3;3;00517;00518;05426;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE QUIMICA, BIOQUIMICA Y FARMACIA;"INSTITUTO  DE QUIMICA DE SAN LUIS ""DR. ROBERTO ANTONIO OLSINA""";;;
5426;73;3;3;00587;05403;05426;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SAN LUIS;"INSTITUTO  DE QUIMICA DE SAN LUIS ""DR. ROBERTO ANTONIO OLSINA""";;;
5427;75;3;3;00517;00520;05427;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE CS.FISICO MATEMATICAS Y NATURALES;INSTITUTO  MULTIDISCIPLINARIO DE INVESTIGACIONES BIOLOGICAS DE SAN LUIS;;;
5427;73;3;3;00587;05403;05427;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SAN LUIS;INSTITUTO  MULTIDISCIPLINARIO DE INVESTIGACIONES BIOLOGICAS DE SAN LUIS;;;
5428;75;3;3;00517;00520;05428;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE CS.FISICO MATEMATICAS Y NATURALES;"INSTITUTO  DE FISICA  APLICADA ""DR. JORGE ANDRES ZGRABLICH""";;;
5428;73;3;3;00587;05403;05428;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SAN LUIS;"INSTITUTO  DE FISICA  APLICADA ""DR. JORGE ANDRES ZGRABLICH""";;;
5429;75;3;3;00517;00520;05429;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE CS.FISICO MATEMATICAS Y NATURALES;"INSTITUTO  DE MATEMATICA APLICADA DE SAN LUIS ""PROF. EZIO MARCHI""";;;
5429;73;3;3;00587;05403;05429;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SAN LUIS;"INSTITUTO  DE MATEMATICA APLICADA DE SAN LUIS ""PROF. EZIO MARCHI""";;;
5431;75;3;3;00517;00518;05431;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE QUIMICA, BIOQUIMICA Y FARMACIA;INSTITUTO DE INVESTIGACIONES EN TECNOLOGIA QUIMICA;;;
5431;73;3;3;00587;05403;05431;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SAN LUIS;INSTITUTO DE INVESTIGACIONES EN TECNOLOGIA QUIMICA;;;
5478;73;4;6;00587;04911;00918;05478;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET NOA SUR;INSTITUTO SUPERIOR DE INVESTIGACIONES BIOLOGICAS;DEPARTAMENTO DE BIOLOGIA DEL DESARROLLO;;
5478;75;3;6;00550;00918;05478;;;;UNIVERSIDAD NACIONAL DE TUCUMAN;INSTITUTO SUPERIOR DE INVESTIGACIONES BIOLOGICAS;DEPARTAMENTO DE BIOLOGIA DEL DESARROLLO;;;
5560;73;2;3;00636;05560;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO DE DESARROLLO E INVESTIGACIONES PEDIATRICAS;;;;
5560;74;4;3;00008;00639;05559;05560;;;GOBIERNO DE LA PROVINCIA DE BUENOS AIRES;MINISTERIO DE SALUD;HOSPITAL INTERZONAL DE AGUDOS ESPECIALIZADO EN PEDIATRIA SOR MARIA LUDOVICA;INSTITUTO DE DESARROLLO E INVESTIGACIONES PEDIATRICAS;;
5565;75;3;3;00339;00342;05565;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.VETERINARIAS;"INSTITUTO DE GENETICA VETERINARIA ""ING. FERNANDO NOEL DULOUT""";;;
5565;73;3;3;00587;04912;05565;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;"INSTITUTO DE GENETICA VETERINARIA ""ING. FERNANDO NOEL DULOUT""";;;
5566;75;3;3;00339;00352;05566;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.EXACTAS;INSTITUTO DE BIOTECNOLOGIA Y BIOLOGIA MOLECULAR;;;
5566;73;3;3;00587;04912;05566;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO DE BIOTECNOLOGIA Y BIOLOGIA MOLECULAR;;;
5603;73;4;6;00587;04911;00918;05603;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET NOA SUR;INSTITUTO SUPERIOR DE INVESTIGACIONES BIOLOGICAS;DEPARTAMENTO DE BIOQUIMICA DE LA NUTRICION;;
5603;75;3;6;00550;00918;05603;;;;UNIVERSIDAD NACIONAL DE TUCUMAN;INSTITUTO SUPERIOR DE INVESTIGACIONES BIOLOGICAS;DEPARTAMENTO DE BIOQUIMICA DE LA NUTRICION;;;
5626;73;4;6;00587;04934;00889;05626;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SANTA FE;INSTITUTO DE DESARROLLO TECNOLOGICO PARA LA INDUSTRIA QUIMICA;DEPARTAMENTO DE INGENIERIA DE LOS FOTORREACTORES;;
5626;75;3;6;00384;00889;05626;;;;UNIVERSIDAD NACIONAL DEL LITORAL;INSTITUTO DE DESARROLLO TECNOLOGICO PARA LA INDUSTRIA QUIMICA;DEPARTAMENTO DE INGENIERIA DE LOS FOTORREACTORES;;;
5707;75;3;3;00550;00561;05707;;;;UNIVERSIDAD NACIONAL DE TUCUMAN;FACULTAD DE BIOQUIMICA, QUIMICA Y FARMACIA;INSTITUTO DE QUIMICA DEL NOROESTE;;;
5707;73;3;3;00587;04911;05707;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET NOA SUR;INSTITUTO DE QUIMICA DEL NOROESTE;;;
5708;75;3;3;00550;00559;05708;;;;UNIVERSIDAD NACIONAL DE TUCUMAN;FACULTAD DE CIENCIAS EXACTAS Y TECNOLOGIA;INSTITUTO DE INVESTIGACION EN LUZ, AMBIENTE Y VISION;;;
5708;73;3;3;00587;04911;05708;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET NOA SUR;INSTITUTO DE INVESTIGACION EN LUZ, AMBIENTE Y VISION;;;
5709;75;3;3;00422;00432;05709;;;;UNIVERSIDAD NACIONAL DEL NORDESTE;FACULTAD DE CIENCIAS EXACTAS NATURALES Y AGRIMENSURA;INSTITUTO DE MODELADO E INNOVACION TECNOLOGICA;;;
5709;73;3;3;00587;06293;05709;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - NORDESTE;INSTITUTO DE MODELADO E INNOVACION TECNOLOGICA;;;
5745;73;2;3;00636;05745;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;CENTRO DE INVESTIGACIONES Y ESTUDIOS AMBIENTALES;;;;
5745;75;4;3;00221;00230;03766;05745;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS HUMANAS;DEPARTAMENTO DE CS.AMBIENTALES;CENTRO DE INVESTIGACIONES Y ESTUDIOS AMBIENTALES;;
5969;75;4;6;00550;00561;05707;05969;;;UNIVERSIDAD NACIONAL DE TUCUMAN;FACULTAD DE BIOQUIMICA, QUIMICA Y FARMACIA;INSTITUTO DE QUIMICA DEL NOROESTE;GRUPO VINCULADO UNSE-INQUINOA;;
5969;73;4;6;00587;04911;05707;05969;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET NOA SUR;INSTITUTO DE QUIMICA DEL NOROESTE;GRUPO VINCULADO UNSE-INQUINOA;;
6045;75;2;3;00384;06045;;;;;UNIVERSIDAD NACIONAL DEL LITORAL;INSTITUTO DE AGROBIOTECNOLOGIA DEL LITORAL;;;;
6045;73;3;3;00587;04934;06045;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SANTA FE;INSTITUTO DE AGROBIOTECNOLOGIA DEL LITORAL;;;
6105;73;3;3;00587;08421;06105;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;UNIDAD DE INVESTIGACION Y DESARROLLO ESTRATEGICO PARA LA DEFENSA;UNIDEF - OBSERVATORIO ATMOSFERICO DE LA PATAGONIA AUSTRAL;;;
6105;74;3;3;00002;08421;06105;;;;MINISTERIO DE DEFENSA;UNIDAD DE INVESTIGACION Y DESARROLLO ESTRATEGICO PARA LA DEFENSA;UNIDEF - OBSERVATORIO ATMOSFERICO DE LA PATAGONIA AUSTRAL;;;
6255;75;3;3;00527;00528;06255;;;;UNIVERSIDAD NACIONAL DEL SUR;DEPARTAMENTO DE QUIMICA;INSTITUTO DE QUIMICA DEL SUR;;;
