organizacion_id;tipo_institucion_id;institucion_nivel1_id;institucion_nivel2_id;institucion_nivel3_id;institucion_nivel4_id;institucion_nivel5_id;institucion_nivel6_id;institucion_nivel1_descripcion;institucion_nivel2_descripcion;institucion_nivel3_descripcion;institucion_nivel4_descripcion;institucion_nivel5_descripcion;institucion_nivel6_descripcion;sigla;nivel;tipo_entidad_privada_id;estado_organizacion_id;es_doble_dependencia
18715;75;17420;18715;;;;;UNIVERSITÀ ROMA TRE III;DIPARTIMENTO  DI  SCIENZE  DELLA  FORMAZIONE;;;;;;2;;3;N
18716;76;06068;18716;;;;;UNIVERSIDAD DE NAVARRA;CENTRO DE INVESTIGACION EN NUTRICION;;;;;;2;;3;N
18717;76;06068;18716;18717;;;;UNIVERSIDAD DE NAVARRA;CENTRO DE INVESTIGACION EN NUTRICION;DEPARTAMENTO DE AGROALIMENTACION;;;;;3;;3;N
18718;78;18718;;;;;;LAGUNA VITEL CLUB DE CAMPO ASOCIACION CIVIL;;;;;;LAGUNA VITEL CLUB DE CAMPO;1;;3;N
18719;78;18719;;;;;;ENERCRAFT SOCIEDAD DE RESPONSABILIDAD LIMITADA;;;;;;ENERCRAFT SRL;1;;3;N
18720;78;18720;;;;;;FESTO ARGENTINA SOCIEDAD ANONIMA;;;;;;FESTO SA;1;;3;N
18721;78;18721;;;;;;COOPERATIVA DE TRABAJO MARGEN LIMITADA;;;;;;MARGEN LTDA;1;;3;N
18722;74;00019;18722;;;;;GOBIERNO DE LA PROVINCIA DE TUCUMAN;ENTE UNICO DE CONTROL Y REGULACION DE LOS SERVICIOS PUBLICOS DE TUCUMAN;;;;;ERSEPT;2;;3;N
18723;79;18723;;;;;;COLEGIO DE NUTRICIONISTAS DE LA PROVINCIA DE BUENOS AIRES;;;;;;;1;;3;N
18724;74;18724;;;;;;MUNICIPALIDAD DE LUIS BELTRAN (RIO NEGRO);;;;;;MUNIC LUIS BELTRAN;1;;3;N
18725;74;18725;;;;;;MUNICIPALIDAD DE LAS LAJAS (NEUQUEN);;;;;;MUNIC LAS LAJAS;1;;3;N
18726;74;18726;;;;;;MUNICIPALIDAD DE LAS TALITAS (TUCUMAN);;;;;;MUNIC LAS TALITAS;1;;3;N
18727;74;18727;;;;;;MUNICIPALIDAD DE LA BANDA DEL RIO SALI (TUCUMAN);;;;;;MUNIC BANDA DEL RIO SALI;1;;3;N
18728;74;00015;06026;18728;;;;GOBIERNO DE LA PROVINCIA DE SALTA;MINISTERIO DE EDUCACION CULTURA CIENCIA Y TECNOLOGIA;SUBSECRETARIA DE CIENCIA Y TECNOLOGIA;;;;;3;;3;N
18729;74;00009;09472;18729;;;;GOBIERNO DE LA PROVINCIA DE CORDOBA;MINISTERIO DE SALUD;LABORATORIO CENTRAL DE LA PROVINCIA;;;;;3;;3;N
18730;80;18730;;;;;;HOSPITAL PRIVADO DE LA VILLA;;;;;;;1;;3;N
18731;76;18731;;;;;;UNIVERSIDAD NEBRIJA;;;;;;;1;;3;N
18732;75;01635;18732;;;;;UNIVERSITA DEGLI STUDI DI PADOVA;DIPARTIMENTO DI SCIENZE CHIMICHE;;;;;;2;;3;N
18733;80;18733;;;;;;CLINICA ACONCAGUA;;;;;;;1;;3;N
18734;80;18734;;;;;;SANATORIO DE LA MERCED DE VILLA MERCEDES;;;;;;SANATORIO DE LA MERCED;1;;3;N
18735;75;00395;04555;18735;;;;UNIVERSIDAD NACIONAL DE LOMAS DE ZAMORA;FACULTAD DE INGENIERIA;LABORATORIO DE MEDIOS FILTRANTES Y AGUAS;;;;LMFA;3;;3;N
18736;74;00019;18736;;;;;GOBIERNO DE LA PROVINCIA DE TUCUMAN;HOSPITAL ANGEL PADILLA;;;;;;2;;3;N
18737;74;18737;;;;;;MUNICIPALIDAD DE SAN VICENTE (BUENOS AIRES);;;;;;MUNIC SAN VICENTE;1;;3;N
18738;74;00011;18738;;;;;GOBIERNO DE LA PROVINCIA DEL CHUBUT;DIRECCION PROVINCIAL AREA PROGRAMATICA COMODORO RIVADAVIA;;;;;;2;;3;N
18739;74;18739;;;;;;MUNICIPALIDAD DE SANTA MARIA (CATAMARCA);;;;;;MUNIC SANTA MARIA;1;;3;N
18740;75;08294;18740;;;;;UNIVERSITY  OF TASMANIA;SCHOOL  OF  TECHNOLOGY, EVIRONMENT AND DESIGN;;;;;;2;;3;N
18741;75;08294;18740;18741;;;;UNIVERSITY  OF TASMANIA;SCHOOL  OF  TECHNOLOGY, EVIRONMENT AND DESIGN;COLLEGE  OF  SCIENCE  AND  ENGINEERING;;;;;3;;3;N
18742;75;00829;18742;;;;;UNIVERSIDAD DE SEVILLA;FACULTAD DE FILOSOFIA;;;;;;2;;3;N
18743;79;07140;18743;;;;;FUNDACION HUESPED;UNIDAD DE ENSAYOS CLINICOS;;;;;;2;;3;N
18744;74;00019;08558;18744;;;;GOBIERNO DE LA PROVINCIA DE TUCUMAN;MINISTERIO DE SALUD PUBLICA;DIRECCION DE INVESTIGACION EN SALUD;;;;;3;;3;N
18745;74;18739;18745;;;;;MUNICIPALIDAD DE SANTA MARIA (CATAMARCA);DIRECCION DE PRODUCCION;;;;;;2;;3;N
18746;74;18739;18746;;;;;MUNICIPALIDAD DE SANTA MARIA (CATAMARCA);DIRECCION DE BROMATOLOGIA;;;;;;2;;3;N
18747;74;18739;18747;;;;;MUNICIPALIDAD DE SANTA MARIA (CATAMARCA);DIRECCION DE PRENSA Y DIFUSION;;;;;;2;;3;N
18748;74;09228;18458;18748;;;;GOBIERNO DE LA PROVINCIA DE CATAMARCA;MINISTERIO DE SALUD;DIRECCION DE CALIDAD ALIMENTARIA;;;;;3;;3;N
18749;74;17743;07276;15635;18749;;;MINISTERIO DE AGRICULTURA GANADERIA Y PESCA DE LA NACION;SECRETARIA DE GOBIERNO DE AGROINDUSTRIA;SUBSECRETARIA DE AGRICULTURA FAMILIAR Y DESARROLLO TERRITORIAL;DELEGACION CATAMARCA;;;;4;;3;N
18750;75;04885;18750;;;;;UNIVERSITAT ROVIRA I VIRGILI;FACULTAD DE  QUIMICA;;;;;;2;;3;N
18751;74;10168;18751;;;;;GOBIERNO DE LA PROVINCIA DE CHACO;CAMARA DE DIPUTADOS DE LA PROVINCIA DEL CHACO;;;;;;2;;3;N
18752;74;10168;18751;18752;;;;GOBIERNO DE LA PROVINCIA DE CHACO;CAMARA DE DIPUTADOS DE LA PROVINCIA DEL CHACO;OFICINA LEGISLATIVA DE PRESUPUESTO Y EVALUACION DE POLITICAS PUBLICAS;;;;OLEP;3;;3;N
18753;75;04885;18750;18753;;;;UNIVERSITAT ROVIRA I VIRGILI;FACULTAD DE  QUIMICA;DEPARTAMENTO DE QUIMICA ANALITICA Y QUIMICA ORGANICA;;;;;3;;3;N
18754;75;04885;18750;18753;18754;;;UNIVERSITAT ROVIRA I VIRGILI;FACULTAD DE  QUIMICA;DEPARTAMENTO DE QUIMICA ANALITICA Y QUIMICA ORGANICA;LABORATORIO DE NANOSENSORES;;;;4;;3;N
18755;75;06629;18755;;;;;UNIVERSITY OF BATH;CENTRE FOR BIOSENSORS, BIOELECTRONICS  AND  BIODEVICES;;;;;;2;;3;N
18756;73;00830;18756;;;;;CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS;INSTITUTO DE PRODUCTOS NATURALES Y AGROBIOLOGIA;;;;;;2;;3;N
18757;75;09772;18757;;;;;UNIVERSITY OF CALIFORNIA BERKELEY;DEPARTMENT  OF HISTORY;;;;;;2;;3;N
18758;75;09023;11247;18758;;;;UNIVERSIDADE DO MINHO;ESCOLA DE ENGENHARIA;INSTITUTO DE POLIMEROS E COMPOSITOS;;;;;3;;3;N
18759;75;00858;18759;;;;;IMPERIAL COLLEGE;LONDON INSTITUTE OF MEDICAL SCIENCES;;;;;;2;;3;N
18760;75;00778;18760;;;;;STATE UNIVERSITY OF NEW YORK;GEOLOGY AND ENVIROMENTAL SCIENCES DEPARTMENT;;;;;;2;;3;N
18761;75;02236;18761;;;;;UNIVERSITAT HAMBURG;FAKUTAT FUR MATHEMATIK, INFORMATIK UND  NATURWISSENSCHAFTEN;;;;;;2;;3;N
18762;75;02236;18761;18762;;;;UNIVERSITAT HAMBURG;FAKUTAT FUR MATHEMATIK, INFORMATIK UND  NATURWISSENSCHAFTEN;INSITUT FUR GEOGRAPHIE;;;;;3;;3;N
18763;74;18763;;;;;;MUNICIPALIDAD DE VIEDMA (RIO NEGRO);;;;;;MUNIC VIEDMA;1;;3;N
18764;74;18764;;;;;;MUNICIPALIDAD DE GENERAL ROCA (RIO NEGRO);;;;;;MUNIC GENERAL ROCA;1;;3;N
18765;74;18765;;;;;;MUNICIPALIDAD DE CIPOLLLETTI (RIO NEGRO);;;;;;MUNIC CIPOLLLETTI;1;;3;N
18766;74;18766;;;;;;MUNICIPALIDAD DE EL BOLSON (RIO NEGRO);;;;;;MUNIC EL BOLSON;1;;3;N
18767;74;18767;;;;;;MUNICIPALIDAD DE INGENIERO JACOBACCI (RIO NEGRO);;;;;;MUNIC INGENIERO JACOBACCI;1;;3;N
18768;74;18768;;;;;;MUNICIPALIDAD DE DINA HUAPI (RIO NEGRO);;;;;;MUNIC DINA HUAPI;1;;3;N
18769;74;18769;;;;;;MUNICIPALIDAD DE PILCANIYEU (RIO NEGRO);;;;;;MUNIC PILCANIYEU;1;;3;N
18770;74;18770;;;;;;MUNICIPALIDAD DE LOS MENUCOS (RIO NEGRO);;;;;;MUNIC LOS MENUCOS;1;;3;N
18771;74;18771;;;;;;MUNICIPALIDAD DE COMALLO (RIO NEGRO);;;;;;MUNIC COMALLO;1;;3;N
18772;75;11128;18772;;;;;EBERHARD KARLS UNIVERSITÄT TÜBINGEN;PHARMACEUTICAL INSTITUTE;;;;;;2;;3;N
18773;74;18773;;;;;;MUNICIPALIDAD DE FERNANDEZ ORO (RIO NEGRO);;;;;;MUNIC FERNANDEZ ORO;1;;3;N
18774;75;01397;18774;;;;;UNIVERSIDAD DE VALENCIA;INSTITUTO DE CIENCIA  MOLECULAR;;;;;;2;;3;N
18775;74;18318;18775;;;;;MINISTERIO DE DESARROLLO TERRITORIAL Y HABITAT;SECRETARIA DE INTEGRACION SOCIO URBANA DE LA NACION;;;;;;2;;3;N
18776;74;18318;18775;18776;;;;MINISTERIO DE DESARROLLO TERRITORIAL Y HABITAT;SECRETARIA DE INTEGRACION SOCIO URBANA DE LA NACION;REGISTRO NACIONAL DE BARRIOS POPULARES;;;;RENABAP;3;;3;N
18777;75;00339;00352;18777;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.EXACTAS;LABORATORIO DE SALUD PUBLICA;;;;;3;;3;N
18778;75;02236;18761;18778;;;;UNIVERSITAT HAMBURG;FAKUTAT FUR MATHEMATIK, INFORMATIK UND  NATURWISSENSCHAFTEN;FACHBEREICH  GEOWISSENSCHAFTEN;;;;;3;;3;N
18779;74;10524;18779;;;;;GOBIERNO DE LA PROVINCIA DE LA RIOJA;INSTITUTO REGIONAL DE PLANIFICACION CONTROL Y SERVICIOS AMBIENTALES;;;;;IREPCYSA;2;;3;N
18780;75;02236;18761;18778;18780;;;UNIVERSITAT HAMBURG;FAKUTAT FUR MATHEMATIK, INFORMATIK UND  NATURWISSENSCHAFTEN;FACHBEREICH  GEOWISSENSCHAFTEN;MINERALOGISCH - PETROGRAPHISCHES INSTITUT;;;;4;;3;N
18781;75;00247;00270;18781;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS QUIMICAS;CENTRO DE INFORMACION DE MEDICAMENTOS;;;;CIME;3;;3;N
18782;74;18782;;;;;;MUNICIPALIDAD DE JOSE CLEMENTE PAZ (BUENOS AIRES);;;;;;MUNIC JOSE C PAZ;1;;3;N
18783;74;18782;18783;;;;;MUNICIPALIDAD DE JOSE CLEMENTE PAZ (BUENOS AIRES);SUBSECRETARIA DE ECONOMIA SOCIAL Y COOPERATIVISMO;;;;;;2;;3;N
18784;75;10566;18784;;;;;UNIVERSIDAD PROVINCIAL DE EZEIZA;CENTRO DE INVESTIGACIONES EN TURISMO;;;;;CIT;2;;3;N
18785;75;00384;00390;18785;;;;UNIVERSIDAD NACIONAL DEL LITORAL;FACULTAD DE BIOQUIMICA Y CIENCIAS BIOLOGICAS;LABORATORIO DE QUÍMICA APLICADA;;;;LAQUIMAP;3;;3;N
18786;75;00575;00581;18786;;;;UNIVERSIDAD TECNOLOGICA NACIONAL;FACULTAD REGIONAL GENERAL PACHECO;CENTRO DE INVESTIGACION, DESARROLLOE INNOVACION VEHICULAR;;;;CIDIV;3;;3;N
18787;75;01440;18787;;;;;UNIVERSIDAD DE MALAGA;FACULTAD DE PSICOLOGIA Y LOGOPEDIA;;;;;;2;;3;N
18788;75;01440;18787;18788;;;;UNIVERSIDAD DE MALAGA;FACULTAD DE PSICOLOGIA Y LOGOPEDIA;DEPARTAMENTO DE PSICOLOGIA SOCIAL, TRABAJO SOCIAL, ANTROPOLOGIA SOCIAL Y ESTUDIOS DE ASIA ORIENTAL;;;;;3;;3;N
18789;75;08860;18789;;;;;JAMES COOK UNIVERSITY;CENTRE OF EXCELLENCE  REEF  STUDIES;;;;;;2;;3;N
18790;75;00835;18790;;;;;UNIVERSITÉ PARIS CITÉ;INSTITUT NATIONAL DE LA TRANSFUSION SANGUINE;;;;;;2;;3;N
18791;75;10425;10618;18791;;;;INSTITUTO POLITÉCNICO NACIONAL;CENTRO DE INVESTIGACIÓN Y DE ESTUDIOS AVANZADOS;DEPARTAMENTO DE  INVESTIGACIONES EDUCATIVAS;;;;;3;;3;N
18792;75;01635;18792;;;;;UNIVERSITA DEGLI STUDI DI PADOVA;DEPARTAMENT OF PHILOSOPHY, SOCIOLOGY, EDUCATION AND APPLIED PSYCHOLOGY;;;;;;2;;3;N
18793;75;18793;;;;;;UNIVERSIDAD DEL REY JUAN CARLOS;;;;;;UNIV. DEL R. JUAN CARLOS;1;;3;N
18794;75;18793;18794;;;;;UNIVERSIDAD DEL REY JUAN CARLOS;DEPARTAMENTO DE BIOLOGIA Y GEOLOGIA, FISICA Y QUIMICA ORGANICA;;;;;;2;;3;N
18795;75;01520;18795;;;;;UNIVERSIDAD DE OVIEDO;FACULTAD DE QUIMICAS;;;;;;2;;3;N
18796;75;01520;18795;18796;;;;UNIVERSIDAD DE OVIEDO;FACULTAD DE QUIMICAS;DEPARTAMENTO DE QUIMICA FISICA  Y ANALITICA;;;;;3;;3;N
18797;77;18797;;;;;;ESCUELA PROVINCIAL DE EDUCACION TECNICA NUMERO 3;;;;;;EPET 3;1;;3;N
18798;78;18798;;;;;;INSTITUTO DE TECNOLOGIA VENEZOLANA PARA EL PETROLEO SOCIEDAD ANONIMA;;;;;;INTEVEP;1;;3;N
18799;74;05131;09933;09934;18799;;;GOBIERNO DE LA PROVINCIA DE SANTIAGO DEL ESTERO;MINISTERIO DE SALUD Y ACCION SOCIAL;CENTRO PROVINCIAL DE SALUD INFANTIL;CENTRO DE ANALISIS METABOLICOS Y MOLECULARES;;;;4;;3;N
18800;79;18800;;;;;;CONSEJO PROFESIONAL DE MEDICOS VETERINARIOS DE SANTIAGO DEL ESTERO;;;;;;;1;;3;N
18801;79;18801;;;;;;ASOCIACION CIVIL CENTRO DE ESTUDIOS PARA EL DESARROLLO INCLUSIVO;;;;;;CEDI;1;;3;N
18802;78;18802;;;;;;ESTUDIO CONTABLE IMPOSITIVO ORDIENCO GONZALEZ;;;;;;;1;;3;N
18803;74;00014;18595;18596;18803;;;GOBIERNO DE LA PROVINCIA DEL NEUQUEN;MINISTERIO DE EDUCACION;CONSEJO PROVINCIAL DE EDUCACION DE LA PROVINCIA DE NEUQUEN;DIRECCION DE EDUCACION FISICA:;;;;4;;3;N
18804;74;18804;;;;;;ESTADO MAYOR CONJUNTO DE LAS FUERZAS ARMADAS;;;;;;EMCFFAA;1;;3;N
18805;74;18804;18805;;;;;ESTADO MAYOR CONJUNTO DE LAS FUERZAS ARMADAS;COMANDO CONJUNTO DE CIBERDEFENSA;;;;;;2;;3;N
18806;74;00002;03933;18806;;;;MINISTERIO DE DEFENSA;EJERCITO ARGENTINO;DIRECCION GENERAL DE COMUNICACIONES E INFORMATICA;;;;DGCI;3;;3;N
18807;74;00002;03933;18806;18807;;;MINISTERIO DE DEFENSA;EJERCITO ARGENTINO;DIRECCION GENERAL DE COMUNICACIONES E INFORMATICA;DIRECCION DE CIBERDEFENSA DEL EJERCITO;;;;4;;3;N
18808;78;18808;;;;;;TREND INGENIERIA SOCIEDAD DE RESPONSABILIDAD LIMITADA;;;;;;TREND SRL;1;;3;N
18809;75;03294;18809;;;;;UNIVERSIDAD AUTONOMA DE BARCELONA;FACULTAD DE CIENCIAS DE LA COMUNICACION;;;;;;2;;3;N
18810;75;03294;18809;18810;;;;UNIVERSIDAD AUTONOMA DE BARCELONA;FACULTAD DE CIENCIAS DE LA COMUNICACION;DEPARTAMENTO DE COMUNICACION AUDIOVISUAL Y PUBLICIDAD;;;;;3;;3;N
18811;75;00834;01980;18811;;;;UNIVERSIDAD DE BARCELONA;FACULTAD DE FARMACIA Y CIENCIAS DE LA ALIMENTACION;DEPARTAMENTO DE BIOQUIMICA Y FISIOLOGIA;;;;;3;;3;N
18812;75;00461;11387;18812;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE CIENCIAS BIOQUÍMICAS Y FARMACÉUTICAS;TECNOLOGIA EDUCATIVA;;;;;3;;3;N
18813;75;11361;16049;18813;;;;UNIVERSIDAD DEL CHUBUT;UNIDAD ACADEMICA DE SALUD SOCIAL Y COMUNITARIA;PROGRAMA DE SALUD PUBLICA;;;;;3;;3;N
18814;78;18814;;;;;;HELADOS MARCHELO;;;;;;;1;;3;N
18815;78;18815;;;;;;CABAÑA DE BUFALOS PEDRO SILVA;;;;;;;1;;3;N
18816;74;18816;;;;;;MUNICIPALIDAD DE BARADERO (BUENOS AIRES);;;;;;MUNIC BARADERO;1;;3;N
18817;75;00775;18817;;;;;UNIVERSITY OF FLORIDA;DIVISION OF ENDOCRONOLOGY, DIABETES AND METABOLISMO;;;;;;2;;3;N
18818;80;18818;;;;;;INSTITUTO DE MICROBIOLOGIA CLINICA;;;;;;IMIC;1;;3;N
18819;74;00012;18819;;;;;GOBIERNO DE LA PROVINCIA DE ENTRE RIOS;HOSPITAL MATERNO INFANTIL RAMON CARRILLO;;;;;;2;;3;N
18820;74;00012;18820;;;;;GOBIERNO DE LA PROVINCIA DE ENTRE RIOS;HOSPITAL FELIPE HERAS;;;;;;2;;3;N
18821;74;00012;18821;;;;;GOBIERNO DE LA PROVINCIA DE ENTRE RIOS;HOSPITAL DELICIA CONCEPCION MASVERNAT;;;;;;2;;3;N
18822;80;18822;;;;;;SANATORIO CONCORDIA;;;;;;;1;;3;N
18823;81;18823;;;;;;EL COLEGIO D CHIHUAHUA;;;;;;EL COLEGIO D CHIHUAHUA;1;;3;N
18824;78;18824;;;;;;DELTA PLANE SOCIEDAD DE RESPONSABILIDAD LIMITADA;;;;;;DELTA PLANE SRL;1;;3;N
18825;73;00022;05975;02050;18825;;;COMISION NACIONAL DE ENERGIA ATOMICA;GERENCIA D/AREA DE ENERGIA NUCLEAR;GERENCIA DE INGENIERIA NUCLEAR (CAB);DEPARTAMENTO DE REACTORES DE INVESTIGACION;;;;4;;3;N
18826;74;00016;18826;;;;;GOBIERNO DE LA PROVINCIA DE SAN JUAN;MINISTERIO DE GOBIERNO;;;;;;2;;3;N
18827;74;00016;18826;18827;;;;GOBIERNO DE LA PROVINCIA DE SAN JUAN;MINISTERIO DE GOBIERNO;SECRETARIA DE RELACIONES INSITUTCIONALES;;;;;3;;3;N
18828;74;00016;18826;18827;18828;;;GOBIERNO DE LA PROVINCIA DE SAN JUAN;MINISTERIO DE GOBIERNO;SECRETARIA DE RELACIONES INSITUTCIONALES;ARCHIVO GENERAL DE LA PROVINCIA Y SISTEMA PROVINCIAL DE ARCHIVO;;;AGP SIPAR;4;;3;N
18829;74;18829;;;;;;MUNICIPALIDAD DE CARMEN DE ARECO (BUENOS AIRES);;;;;;MUNIC CARMEN DE ARECO;1;;3;N
18830;74;18829;18830;;;;;MUNICIPALIDAD DE CARMEN DE ARECO (BUENOS AIRES);DIRECCION DE CULTURA TURISMO Y COMERCIO;;;;;;2;;3;N
18831;74;18829;18830;18831;;;;MUNICIPALIDAD DE CARMEN DE ARECO (BUENOS AIRES);DIRECCION DE CULTURA TURISMO Y COMERCIO;MUSEO HISTORICO CARMEN DE ARECO;;;;MHCDA;3;;3;N
18832;79;18832;;;;;;ASOCIACION MEDICA DE ALMIRANTE BROWN;;;;;;AMAB;1;;3;N
18833;80;18833;;;;;;CLINICA DEL NIÑO DE QUILMES SOCIEDAD ANONIMA;;;;;;CLINICA DEL NIÑO DE QUILMES;1;;3;N
18834;74;00008;18834;;;;;GOBIERNO DE LA PROVINCIA DE BUENOS AIRES;HOSPITAL INTERZONAL DE AGUDOS EVITA;;;;;;2;;3;N
18835;80;18835;;;;;;SANATORIO PROFESOR ITOIZ;;;;;;;1;;3;N
18836;80;18836;;;;;;SANATORIO DE LA TRINIDAD QUILMES;;;;;;;1;;3;N
18837;74;00008;09488;18837;;;;GOBIERNO DE LA PROVINCIA DE BUENOS AIRES;HOSPITAL EL CRUCE DOCTOR NESTOR CARLOS KIRCHNER;CENTRO DE MEDICINA TRASLACIONAL;;;;CEMET;3;;3;N
18838;80;18838;;;;;;CLINICA ZABALA;;;;;;;1;;3;N
18839;76;00696;18839;;;;;UNIVERSIDAD DE MENDOZA;FACULTAD DE CIENCIAS DE LA SALUD;;;;;;2;;3;N
18840;77;18840;;;;;;INSTITUTO SALESIANO DE ESTUDIOS SUPERIORES;;;;;;;1;;3;N
18841;77;18841;;;;;;ESCUELA SECUNDARIA NUMERO 36 REPUBLICA DE ITALIA;;;;;;ESCUELA SECUNDARIA NUMERO 36;1;;3;N
18842;76;01960;18842;;;;;UNIVERSIDAD ADVENTISTA DEL PLATA;SECRETARÍA DE CIENCIA Y TÉCNICA;;;;;SECYT;2;;3;N
18843;76;01960;18842;18843;;;;UNIVERSIDAD ADVENTISTA DEL PLATA;SECRETARÍA DE CIENCIA Y TÉCNICA;CENTRO INTERDISCIPLINARIO DE INVESTIGACIONES EN CIENCIAS DE LA SALUD Y DEL COMPORTAMIENTO;;;;CIICSAC;3;;3;N
18844;74;18844;;;;;;ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL;;;;;;ANSES;1;;3;N
18845;75;00219;00220;18845;;;;UNIVERSIDAD NACIONAL DE CATAMARCA;FACULTAD DE TECNOLOGIA Y CIENCIAS APLICADAS;GRUPO IOT;;;;;3;;3;N
18846;74;18846;;;;;;MUNICIPALIDAD DE PUAN (BUENOS AIRES);;;;;;MUNIC PUAN;1;;3;N
18847;74;18846;18847;;;;;MUNICIPALIDAD DE PUAN (BUENOS AIRES);HOSPITAL MUNICIPAL GOBERNADOR UGARTE;;;;;;2;;3;N
18848;75;00101;00205;18848;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE ODONTOLOGIA;HOSPITAL ODONTOLOGICO UNIVERSITARIO;;;;;3;;3;N
18849;74;01956;00090;07062;18849;;;MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE;ADMINISTRACION DE PARQUES NACIONALES;"PARQUE NACIONAL ""NAHUEL HUAPI""";DEPARTAMENTO CONSERVACIÓN Y EDUCACIÓN AMBIENTAL;;;;4;;3;N
18850;75;00101;00205;18848;18850;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE ODONTOLOGIA;HOSPITAL ODONTOLOGICO UNIVERSITARIO;CATEDRA DE ODONTOLOGIA PREVENTIVA Y COMUNITARIA;;;;4;;3;N
18851;78;18851;;;;;;PETRINI VALORES SOCIEDAD ANONIMA;;;;;;PETRINI VALORES SA;1;;3;N
18852;79;18852;;;;;;CONSEJO PROFESIONAL DE CIENCIAS ECONOMICAS DE ENTRE RIOS;;;;;;CPCEER;1;;3;N
18853;79;18853;;;;;;SOCIEDAD MILITAR SEGURO DE VIDA INSTITUCION MUTUALISTA;;;;;;SMSV;1;;3;N
18854;75;09842;18854;;;;;INSTITUTO UNIVERSITARIO DE LA POLICIA FEDERAL ARGENTINA;ESCUELA FEDERAL DE SUBOFICIALES Y AGENTES DON ENRIQUE O GORMAN;;;;;;2;;3;N
18855;79;18855;;;;;;CLUSTER TECNOLOGICO CORDOBA;;;;;;;1;;3;N
18856;79;18856;;;;;;CLUSTER TECNOLOGICO CATAMARCA;;;;;;;1;;3;N
18857;74;00018;03868;18857;;;;GOBIERNO DE LA PROVINCIA DE SANTA FE;MINISTERIO DE SALUD;LABORATORIO CENTRAL DE LA PROVINCIA DE SANTA FE;;;;;3;;3;N
18858;77;18858;;;;;;ESCUELA PROVINCIAL DE EDUCACION TECNICA NUMERO 14 DOÑA GREGORIA MATORRAS DE SAN MARTIN;;;;;;EPET 14;1;;3;N
18859;80;18859;;;;;;HOSPITAL PRIVADO UNIVERSITARIO DE CORDOBA;;;;;;;1;;3;N
18860;75;00488;00491;18860;;;;UNIVERSIDAD NACIONAL DE SALTA;FACULTAD DE CS.NATURALES;CATEDRA BIOLOGIA  Y DIVERSIDAD DE PROTISTAS AUTOTROFOS Y FUNGI;;;;;3;;3;N
18861;73;00051;18861;;;;;SERVICIO METEOROLOGICO NACIONAL;OBSERVATORIO METEOROLOGICO MENDOZA;;;;;;2;;3;N
18862;79;18862;;;;;;FUNDACION WILLIAMS;;;;;;FUNDACION WILLIAMS;1;;3;N
18863;74;05458;18863;;;;;GOBIERNO DE LA PROVINCIA DE MISIONES;SERVICIO PENITENCIARIO PROVINCIAL;;;;;;2;;3;N
18864;74;05458;18863;18864;;;;GOBIERNO DE LA PROVINCIA DE MISIONES;SERVICIO PENITENCIARIO PROVINCIAL;UNIDAD V CORRECCIONAL DE MUJERES;;;;;3;;3;N
18865;74;04779;18865;;;;;GOBIERNO DE LA PROVINCIA DE RIO NEGRO;HOSPITAL ZONAL BARILOCHE DOCTOR RAMON CARRILLO;;;;;;2;;3;N
18866;74;00018;18866;;;;;GOBIERNO DE LA PROVINCIA DE SANTA FE;HOSPITAL DOCTOR JAIME FERRE;;;;;;2;;3;N
18867;78;18867;;;;;;KALIUM TECHNOLOGIES SOCIEDAD DE RESPONSABILIDAD LIMITADA;;;;;;KALIUM TECHNOLOGIES SRL;1;;3;N
18868;74;18686;18688;18868;;;;MUNICIPALIDAD DE FLORENCIO VARELA (BUENOS AIRES);SECRETARIA DE INDUSTRIA Y DESARROLLO PRODUCTIVO;DIRECCION DE APOYO A PRODUCTORES AGROPECUARIOS;;;;;3;;3;N
18869;74;10168;18869;;;;;GOBIERNO DE LA PROVINCIA DE CHACO;SECRETARIA DE DERECHOS HUMANOS Y GENERO;;;;;;2;;3;N
18870;74;10168;18869;18870;;;;GOBIERNO DE LA PROVINCIA DE CHACO;SECRETARIA DE DERECHOS HUMANOS Y GENERO;SUBSECRETARIA DE GENERO DIVERSIDAD Y DISIDENCIAS;;;;;3;;3;N
18871;77;18871;;;;;;ESCUELA PROVINCIAL DE EDUCACION TECNICA NUMERO 12 INGENIERO JUAN CARLOS FONTANIVE;;;;;;EPET 12;1;;3;N
18872;74;04779;18872;;;;;GOBIERNO DE LA PROVINCIA DE RIO NEGRO;AGENCIA DE INNOVACION Y ECONOMIA DEL CONOCIMIENTO;;;;;;2;;3;N
18873;78;18873;;;;;;SYTE BIOTECH;;;;;;;1;;3;N
18874;74;00014;18874;;;;;GOBIERNO DE LA PROVINCIA DEL NEUQUEN;HOSPITAL ZONAL CUTRAL CO PLAZA HUINCUL;;;;;;2;;3;N
